"date","year","month","day","4314002"
2009-11-01,2009,11,1,12.9316209433333
2009-12-01,2009,12,1,15.2688287741935
2010-01-01,2010,1,1,17.0699003548387
2010-02-01,2010,2,1,16.5798891071429
2010-03-01,2010,3,1,16.5903351612903
2010-04-01,2010,4,1,12.1881292066667
2010-05-01,2010,5,1,9.0122377516129
2010-06-01,2010,6,1,5.76266589066667
2010-07-01,2010,7,1,3.5008466016129
2010-08-01,2010,8,1,7.4565503516129
2010-09-01,2010,9,1,5.88485691166667
2010-10-01,2010,10,1,9.86524182903226
2010-11-01,2010,11,1,11.7797718766667
2010-12-01,2010,12,1,13.5559579354839
2011-01-01,2011,1,1,16.2467631935484
2011-02-01,2011,2,1,15.71833325
2011-03-01,2011,3,1,14.2117578709677
2011-04-01,2011,4,1,13.2024742133333
2011-05-01,2011,5,1,12.0367577096774
2011-06-01,2011,6,1,5.53136603566667
2011-07-01,2011,7,1,4.74057331590323
2011-08-01,2011,8,1,4.14172738096774
2011-09-01,2011,9,1,9.46397268
2011-10-01,2011,10,1,9.65452969967742
2011-11-01,2011,11,1,13.8983931066667
2011-12-01,2011,12,1,15.9935959032258
2012-01-01,2012,1,1,16.238289
2012-02-01,2012,2,1,16.3317582068966
2012-03-01,2012,3,1,16.6329829677419
2012-04-01,2012,4,1,11.82949973
2012-05-01,2012,5,1,10.7567652645161
2012-06-01,2012,6,1,7.74091916666667
2012-07-01,2012,7,1,7.61502949354839
2012-08-01,2012,8,1,6.28912846612903
2012-09-01,2012,9,1,10.3027996633333
2012-10-01,2012,10,1,10.0718713870968
2012-11-01,2012,11,1,13.49396221
2012-12-01,2012,12,1,15.5942400322581
2013-01-01,2013,1,1,16.6273744516129
2013-02-01,2013,2,1,16.7303922142857
2013-03-01,2013,3,1,14.2212736129032
2013-04-01,2013,4,1,13.1997354633333
2013-05-01,2013,5,1,8.94993725806452
2013-06-01,2013,6,1,7.27055769666667
2013-07-01,2013,7,1,7.57107257096774
2013-08-01,2013,8,1,7.56375582580645
2013-09-01,2013,9,1,7.78090660966667
2013-10-01,2013,10,1,10.9054658806452
2013-11-01,2013,11,1,12.33694317
2013-12-01,2013,12,1,16.6257385806452
2014-01-01,2014,1,1,17.4272030645161
2014-02-01,2014,2,1,15.6868928571429
2014-03-01,2014,3,1,13.6297200516129
2014-04-01,2014,4,1,12.8572767
2014-05-01,2014,5,1,10.1902703129032
2014-06-01,2014,6,1,5.998195507
2014-07-01,2014,7,1,7.3555553516129
2014-08-01,2014,8,1,9.81481570193548
2014-09-01,2014,9,1,7.49608550333333
2014-10-01,2014,10,1,13.4247639451613
2014-11-01,2014,11,1,12.9851488833333
2014-12-01,2014,12,1,14.988188383871
2015-01-01,2015,1,1,17.8570999032258
2015-02-01,2015,2,1,16.3127555
2015-03-01,2015,3,1,15.7211984096774
2015-04-01,2015,4,1,13.9731627066667
2015-05-01,2015,5,1,11.4137408225806
2015-06-01,2015,6,1,11.5397861533333
2015-07-01,2015,7,1,6.36255142741935
2015-08-01,2015,8,1,4.99093181935484
2015-09-01,2015,9,1,6.39871646
2015-10-01,2015,10,1,7.23586170806452
2015-11-01,2015,11,1,9.93072655666667
2015-12-01,2015,12,1,14.2555673225806
2016-01-01,2016,1,1,16.9688532580645
2016-02-01,2016,2,1,17.7394208275862
2016-03-01,2016,3,1,15.4843399677419
2016-04-01,2016,4,1,10.23591077
2016-05-01,2016,5,1,7.24286769032258
2016-06-01,2016,6,1,5.72991949033333
2016-07-01,2016,7,1,5.6154670783871
2016-08-01,2016,8,1,8.97169478064516
2016-09-01,2016,9,1,11.8045237933333
2016-10-01,2016,10,1,10.7831384387097
2016-11-01,2016,11,1,12.98471037
2016-12-01,2016,12,1,15.0062802096774
2017-01-01,2017,1,1,18.7714190645161
2017-02-01,2017,2,1,15.826275
2017-03-01,2017,3,1,14.7714757419355
2017-04-01,2017,4,1,12.1427042933333
2017-05-01,2017,5,1,6.68212846032258
2017-06-01,2017,6,1,6.46821317
2017-07-01,2017,7,1,7.97237247903226
2017-08-01,2017,8,1,6.48826109483871
